label,path
raining,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raining/getty-rain-in-residential-area-video-id853752478_3
adult+male+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+speaking/yt-Lv9MZYAJVbg_39
singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/singing/2gZcbFWpYKw_196
emptying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/emptying/tzzdT99Tyrg_4
cooking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cooking/giphy-9eoulymsA5mHC_2
handwriting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/handwriting/getty-emily-browning-take-time-to-sign-autographs-at-salt-lake-city-in-video-id159819002_3
standing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/standing/yt-lGb-33pfS20_54
surfing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/surfing/yt-mN8s-7RR7yQ_134
cooking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cooking/yt-k9qGfZkO4wE_43
giggling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/giggling/yt-aZETzKH70qk_383
bending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/bending/getty-business-owner-working-on-laptop-in-bakery-sante-fe-new-mexico-usa-video-id101625280_19
adult+male+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+singing/peeks-www_k_to_keek_vGI6aab_19
tickling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tickling/yt-l82qu4FZbKU_100
grooming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/grooming/vb-trimming-a-yorkshire-terrier-the-trimming-and-care-of-dogs-in-grooming-salons-trimming-of-the-coat-of-the-yorkshire-terrier-sgc69pkdxiy5omp7o_6
swinging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/swinging/getty-woman-swing-on-sandy-beach-with-palm-shadows-on-sea-video-id473207180_3
cheering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cheering/getty-wide-shot-pan-group-of-young-people-cheering-video-id710-102_3
taping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/taping/vine-MwZw0Kb9jIu_3
jumping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/jumping/yt-FhpL5h8sEHo_107
stitching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/stitching/giphy-4n279FrD1lqs8_0
paying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/paying/getty-4kbusinessman-shopping-online-by-credit-card-video-id502906728_10
placing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/placing/getty-dad-preparing-girl-and-wearing-dress-to-girl-with-crown-and-shoe-los-video-id486369009_5
officiating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/officiating/getty-balitmore-orioles-at-new-york-yankees-players-running-back-to-dugout-video-id656234921_4
pouring,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pouring/yt-k_F5n8yXAm8_10
skating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skating/yt-NqyG4Ar2JWo_10
swinging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/swinging/getty-seniors-taking-on-the-world-video-id697120108_4
lecturing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/lecturing/getty-meeting-on-the-go-video-id698183898_10
descending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/descending/yt-VuOxXjD8lig_5
drawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drawing/yt-ABLcOnOjHDA_701
swinging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/swinging/getty-home-movie-man-plays-with-baby-on-swings-in-their-front-yard-video-id492685800_23
juggling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/juggling/vine-hXia9X39V9U_1
smiling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/smiling/getty-business-man-cheering-while-using-digital-tablet-in-lobby-orem-utah-video-id139323728_2
flipping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flipping/yt-lITfOXQDy6w_187
plunging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/plunging/getty-colliding-waters-video-idabfuw216_18
whistling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/whistling/yt-V8ZCjc3m3DI_50
splashing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/splashing/yt-zDTYFjJ8D00_1
feeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/feeding/getty-young-mother-breastfeeding-her-little-baby-video-id695062124_23
skiing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skiing/yt-zT6LcORum3E_105
telephoning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/telephoning/getty-mobile-phone-chat-in-the-park-sm-video-id513654900_4
adult+male+speaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+speaking/yt-Q9iqrZxUmGE_1007
drumming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drumming/getty-medium-shot-drummer-playing-on-stage-as-people-clap-in-foreground-video-id1067-74_2
playing+videogames,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing+videogames/yt-2nJ4qP1CAnQ_315
gripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/gripping/getty-fossa-runs-head-first-down-vertical-tree-trunk-madagascar-video-id1B05612_0048_2
flipping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flipping/giphy-3o6MbtH6meHGCb7i8g_0
stopping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/stopping/getty-exterior-aerial-night-shots-metropolitan-police-car-with-blue-lights-video-id626995416_61
teaching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/teaching/yt-1vDfg2ZK--8_78
landing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/landing/getty-frontier-airlines-passenger-jet-flying-on-landing-approach-near-san-video-id677124017_25
diving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/diving/vine-Vine-by-Clemson-Diving-OArhgBAEewJ_1
dunking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dunking/giphy-baKmoqS947Yru_3
piloting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/piloting/yt-_8rI3wOUMYU_14
mowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/mowing/getty-man-mowing-grass-with-lawnmower-video-id108985803_7
juggling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/juggling/giphy-dZkzqDDk29k4w_8
lecturing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/lecturing/getty-asian-woman-giving-presentation-men-and-woman-watching-presentation-video-id135936621_6
adult+male+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/adult+male+singing/yt-hDCIh2S6bQo_496
pointing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pointing/getty-suicide-video-id534516032_7
pushing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pushing/yt-CUTjOwcv6E4_46
licking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/licking/giphy-6kW0bJTOKdPjy_0
sweeping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sweeping/getty-snowremoval-vehicle-sweeps-snow-off-the-streetcar-line-in-sapporo-video-id518530329_1
weeding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/weeding/vb-granny-weed-strawberry-in-garden-Focus-change-of-blackberry-uq29NYh_2
ascending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/ascending/getty_R-stock-market-ticker-chart-video-id144265555_25
walking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/walking/kj6Qh4u4LQ4_97
knocking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/knocking/giphy-3ohzdNgTbS0GEIagEw_0
landing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/landing/getty-airplane-landing-at-the-airport-video-id811935426_12
wetting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/wetting/meta-532060_59
shaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shaking/giphy-rFjzkpexy05Vu_0
yawning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/yawning/giphy-pb8wayp1KafJK_0
floating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/floating/2-2-2-6-4-7-8-5-24022264785_19
surfing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/surfing/giphy-6YUzwGtRLH1QI_0
skating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/skating/yt-NlMduBzEO2U_4
boarding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/boarding/vine-sliding-into-dms-Arkansas-style-arkansas-SlidingInYourDmsLike-M6gIvB6YqLt_1
stitching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/stitching/getty-large-group-of-men-sit-in-large-building-and-sew-united-states-video-idmr_00024917_12
walking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/walking/getty-following-young-woman-walking-through-grass-in-meadow-rear-view-saint-video-id83384051_8
gripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/gripping/yt-o1Z9AN1_dBg_13
running,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/running/yt-6d1wiUzzBCw_27
running,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/running/yt-pyCPhIjmk-s_17
running,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/running/flickr-7-3-8-3-1-8-8-9-6973831889_11
driving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/driving/getty-businessman-driving-car-and-braking-abruptly-provo-utah-usa-video-id98605590_7
spilling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/spilling/giphy-nzoq5wxqhzTtC_0
gardening,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/gardening/getty-trim-the-tree-side-view-video-id636281104_3
raining,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/raining/yt-kg9n-1kDjXM_35
cheering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cheering/giphy-l0ErwsI0Lv8CPsEhO_0
stopping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/stopping/getty-new-york-yankee-pitching-ball-baseball-game-brooklyn-dodgers-catcher-video-id142041237_4
playing+videogames,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing+videogames/giphy-BEl9JBJQwIqvS_3
snowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/snowing/yt-YDNCtSzG-sk_41
applauding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/applauding/yt-R-gvB4Skpkw_18
bending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/bending/9-4-1-8-4-0-7-2-16594184072_16
snapping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/snapping/vb-operator-whith-body-tripod-white-silhouette-rgggncwbipk6lmco_3
building,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/building/getty-according-to-the-national-bureau-of-statistics-in-the-four-months-of-video-id683287148_4
descending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/descending/getty-seniors-taking-on-the-world-video-id641194284_1
juggling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/juggling/yt-1aUe3Ch6KoY_6
flicking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flicking/yt-61fYMEYRex4_1205
watering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/watering/giphy-c1g4DH4KodHmE_8
picking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/picking/getty-man-picking-olives-video-id513658072_8
throwing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/throwing/yt-N_235PGY6lI_1
driving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/driving/giphy-aeJWdPfjFpj4k_3
snapping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/snapping/vine-MauhgEpQW7U_1
pulling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/pulling/getty-view-from-ground-level-showing-farmer-plowing-traditionally-video-id468601528_12
drawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drawing/giphy-hCQTd0xRTdetq_2
ascending,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/ascending/getty_R-moving-airport-escalator-video-id472825503_11
sprinting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sprinting/yt-jjclLSMVVnc_229
dunking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dunking/giphy-WYEtnntaoP2Du_0
grinning,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/grinning/getty-female-firefighter-in-front-of-smoldering-ruins-of-a-totally-house-video-id459371929_22
cooking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/cooking/yt-Bt6P06GNExk_112
applauding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/applauding/yt-a37g2qScXHs_2
flooding,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/flooding/yt-eEDXWm0kMTo_119
paying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/paying/giphy-oWpQiHWuFRcQg_5
shaking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/shaking/yt-lh7AiI4pZCw_47
starting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/starting/yt-ZagCe25qw8A_4
removing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/removing/vb-woman-sugaring-depilation-hair-removing-close-up-process-4_kewum2eildjxnzw_4
swinging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/swinging/getty-vintage-garden-swing-loopable-video-id450078345_2
spraying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/spraying/yt-FRfiYdvunbw_6
covering,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/covering/vine-CoversBR-Bianca-Biscotto-bestvinesbrasil-music-duo-covering-6secondcover-revine-FollowMe-MelhorDoVine-thekill-30secondstomars-MnltXXQzY6O_1
chewing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/chewing/eeszIoB8xXE_1002
drumming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drumming/giphy-l2SpQTpRTRHh9ZRuw_0
piloting,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/piloting/yt-0ZmzVCg6JPE_127
drawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drawing/yt-AUj-mysBlmE_229
jumping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/jumping/getty-dirt-rider-speeding-down-the-ramp-video-id160465391_4
tattooing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tattooing/yt-33InXXtbw0M_140
carving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/carving/getty-hyperlapse-towards-arc-de-triomphe-video-id469308795_7
gripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/gripping/yt-UMjZYrWXMc4_37
lecturing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/lecturing/getty-business-conference-video-id160452788_4
walking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/walking/yt-wmPUYuhUm30_170
dripping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/dripping/getty-shot-of-droplets-of-water-showering-from-lens-united-kingdom-video-id532706941_3
instructing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/instructing/getty-instructor-in-a-aviation-mechanic-training-facility-explaining-to-a-video-id529473089_13
storming,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/storming/yt-bwP7_ICt0jE_234
tickling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/tickling/yt-pSVAnRziaPo_1032
running,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/running/giphy-mgG2y02WwDuz6_0
child+singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/child+singing/yt-uCUGgmzT8U4_111
catching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/catching/giphy-G6iot5ueZ3Iqc_21
diving,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/diving/yt-bCe0Mfztjr0_650
drawing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drawing/yt-TvcdVSNXLSQ_115
sniffing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sniffing/getty-opossum-looks-around-in-forest-florida-video-id1B07869_0009_9
smiling,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/smiling/getty-smiling-businessman-in-discussion-with-coworkers-near-window-in-video-id482670400_9
swinging,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/swinging/getty-man-pushing-woman-on-rope-swing-video-idgro20133-0-052_6
balancing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/balancing/yt-b0k3reHwFnw_41
eating,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/eating/giphy-Xv5C6afpYta9O_4
catching,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/catching/flickr-6-6-7-7-5-7-7-4-2666775774_2
playing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing/flickr-7-4-0-3-8-2-0-5-5774038205_23
sneezing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/sneezing/vine-hXdwPpuKmJi_1
burying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/burying/yt-mtF5xBY7-aI_25
drinking,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/drinking/getty-little-girl-drinking-hot-chocolate-on-skirun-video-id641222998_2
singing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/singing/yt-4xa3K6alOnI_25
emptying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/emptying/getty-steam-shovel-scooping-up-rocks-and-dumping-them-into-trailer-tractor-video-id636051202_11
splashing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/splashing/yt-t8FxRrWvmKY_476
mowing,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/mowing/tu3Z3sN-Cng_554
playing+videogames,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/playing+videogames/yt-aTFqR8c-uPA_229
taping,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/taping/getty-preparing-her-hands-for-combat-video-id637763164_4
marrying,/mnt/fvpbignas/datasets/moments_in_time/Moments_in_Time_Aug/training/marrying/yt-4ZBovASrbss_1841
